date,T2M,RH2M,THI
1984-10-13,-12.52,89.81,-11.005664099999997
1984-10-14,-12.02,86.93,-10.113609799999999
1984-10-15,-11.46,80.77,-8.714340599999998
1984-10-16,-13.93,89.55,-12.295985749999996
1984-10-17,-12.22,81.06,-9.4365776
1984-10-18,-12.68,81.23,-9.8740727
1984-10-19,-14.7,91.99,-13.413593999999998
1984-10-20,-15.28,87.79,-13.280124099999998
1984-10-21,-14.35,93.94,-13.388429499999997
1984-10-22,-10.27,94.43,-9.511171049999998
1984-10-23,-12.86,96.95,-12.401035999999998
1984-10-24,-15.27,91.42,-13.865153699999997
1984-10-25,-16.78,87.68,-14.6604672
1984-10-26,-19.59,92.98,-18.273785099999998
1984-10-27,-20.02,96.93,-19.437129799999997
1984-10-28,-19.1,92.46,-17.706607999999996
1984-10-29,-17.1,95.86,-16.380468
1984-10-30,-13.47,98.75,-13.277706249999998
1984-10-31,-15.2,96.07,-14.558034499999994
1984-11-01,-17.66,93.24,-16.464291199999998
1984-11-02,-19.42,90.03,-17.5599968
1984-11-03,-22.14,91.09,-20.344456799999996
1984-11-04,-24.62,91.84,-22.8642944
1984-11-05,-25.26,94.92,-24.1491056
1984-11-06,-25.44,94.76,-24.2889292
1984-11-07,-24.14,94.13,-22.892507599999995
1984-11-08,-25.93,92.84,-24.337866599999998
1984-11-09,-26.94,88.26,-24.2642192
1984-11-10,-29.81,91.19,-27.662958949999993
1984-11-11,-32.16,95.55,-31.01799649999999
1984-11-12,-26.02,96.23,-25.1798178
1984-11-13,-26.48,96.8,-25.758751999999998
1984-11-14,-27.54,96.79,-26.797783799999994
1984-11-15,-28.36,95.86,-27.384077799999996
1984-11-16,-30.01,95.7,-28.9573385
1984-11-17,-32.06,96.01,-31.038240800000004
1984-11-18,-31.21,97.45,-30.56891725
1984-11-19,-26.59,98.91,-26.343665449999996
1984-11-20,-25.24,99.43,-25.1154151
1984-11-21,-22.63,98.98,-22.4217007
1984-11-22,-20.9,98.93,-20.691670999999996
1984-11-23,-27.55,98.82,-27.277095499999998
1984-11-24,-26.42,98.56,-26.0959136
1984-11-25,-21.45,97.41,-20.937892249999997
1984-11-26,-38.68,99.34,-38.4869566
1984-11-27,-39.4,99.12,-39.139123999999995
1984-11-28,-43.17,97.76,-42.4595056
1984-11-29,-45.82,85.58,-41.036020799999996
1984-11-30,-43.21,95.53,-41.791199649999996
1984-12-01,-26.78,99.1,-26.575663999999996
1984-12-02,-30.28,97.62,-29.6938298
1984-12-03,-41.33,97.85,-40.66981024999999
1984-12-04,-38.82,99.78,-38.755482799999996
1984-12-05,-34.22,99.83,-34.17444679999999
1984-12-06,-33.2,99.77,-33.1396595
1984-12-07,-29.87,99.95,-29.85779825
1984-12-08,-27.02,97.62,-26.476503199999996
1984-12-09,-25.43,99.19,-25.252111849999995
1984-12-10,-34.27,95.28,-33.0039308
1984-12-11,-38.17,97.21,-37.36177884999999
1984-12-12,-36.38,99.49,-36.2372816
1984-12-13,-48.85,97.46,-47.965000499999995
1984-12-14,-40.12,99.43,-39.948766299999996
1984-12-15,-27.73,97.17,-27.07269005
1984-12-16,-36.36,97.01,-35.523607299999995
1984-12-17,-53.36,89.59,-49.4746757
1984-12-18,-51.94,96.57,-50.68660939999999
1984-12-19,-46.84,93.43,-44.623479100000004
1984-12-20,-39.99,98.57,-39.56143615
1984-12-21,-52.54,93.91,-50.29449519999999
1984-12-22,-45.08,95.67,-43.661102299999996
1984-12-23,-41.32,96.06,-40.1103806
1984-12-24,-47.5,95.94,-46.115539999999996
1984-12-25,-41.35,95.21,-39.87863175
1984-12-26,-37.64,96.02,-36.4986554
1984-12-27,-38.26,98.1,-37.70865799999999
1984-12-28,-39.53,96.89,-38.60581685
1984-12-29,-35.91,97.6,-35.24458799999999
1984-12-30,-35.34,97.91,-34.767089199999994
1984-12-31,-35.51,98.35,-35.05615924999999
1985-01-01,-38.32,98.45,-37.8697095
1985-01-02,-35.8,97.2,-35.02537999999999
1985-01-03,-35.8,97.11,-35.00048149999999
1985-01-04,-36.05,97.74,-35.421663499999994
1985-01-05,-36.22,98.05,-35.676027999999995
1985-01-06,-36.81,98.44,-36.369760199999995
1985-01-07,-40.21,98.3,-39.69846149999999
1985-01-08,-39.79,98.39,-39.309262049999994
1985-01-09,-41.73,98.16,-41.16095239999999
1985-01-10,-49.91,93.19,-47.49752344999999
1985-01-11,-44.72,95.79,-43.348760899999995
1985-01-12,-45,97.61,-44.2178725
1985-01-13,-44.88,93.25,-42.6755175
1985-01-14,-47.25,97.11,-46.268483749999994
1985-01-15,-47.75,96.83,-46.66467125
1985-01-16,-51.68,99.63,-51.54532369999999
1985-01-17,-46.28,96.8,-45.210271999999996
1985-01-18,-41.12,94.49,-39.43443589999999
1985-01-19,-43.38,96.34,-42.2148756
1985-01-20,-44.21,98.03,-43.57387715
1985-01-21,-46.51,94.8,-44.765114
1985-01-22,-45.48,94.79,-43.7612731
1985-01-23,-49.73,97.5,-48.84683749999999
1985-01-24,-49.74,95.39,-48.1111948
1985-01-25,-38.71,95.89,-37.507187949999995
1985-01-26,-37.9,94.39,-36.28319799999999
1985-01-27,-38.84,94.03,-37.0885811
1985-01-28,-38.53,97.45,-37.78625425
1985-01-29,-43.6,98.34,-43.069547
1985-01-30,-43.64,98.5,-43.16034499999999
1985-01-31,-36.81,96.6,-35.850502999999996
1985-02-01,-37,95.56,-35.742369999999994
1985-02-02,-35.59,98.19,-35.09135405
1985-02-03,-36.93,97.69,-36.27658184999999
1985-02-04,-39.69,98.36,-39.201206199999994
1985-02-05,-41.71,98.3,-41.1844365
1985-02-06,-36.47,96.06,-35.36548009999999
1985-02-07,-34.04,95.95,-32.9587715
1985-02-08,-39.6,98.87,-39.2637685
1985-02-09,-43.01,98.53,-42.54503164999999
1985-02-10,-40.3,95.99,-39.091385999999986
1985-02-11,-36.48,94.03,-34.8060717
1985-02-12,-39.93,96.87,-38.992987549999995
1985-02-13,-34.48,95.3,-33.21386699999999
1985-02-14,-33.71,95.6,-32.54331799999999
1985-02-15,-32.69,88.6,-29.731186999999995
1985-02-16,-27.71,94.88,-26.521366399999998
1985-02-17,-25.93,97.95,-25.474151749999997
1985-02-18,-29.12,98.45,-28.7481395
1985-02-19,-29.39,98.49,-29.025493549999997
1985-02-20,-27.9,98.35,-27.515219999999996
1985-02-21,-33.87,97.93,-33.31930754999999
1985-02-22,-31.36,94.26,-29.912199799999996
1985-02-23,-29.51,98.17,-29.067039349999998
1985-02-24,-29.14,97.36,-28.506347199999997
1985-02-25,-28.31,98.54,-27.966235699999995
1985-02-26,-29.3,98.22,-28.871197999999996
1985-02-27,-27.16,97.98,-26.6971574
1985-02-28,-28.27,98.32,-27.874805199999994
1985-03-01,-30.7,98.02,-30.207771999999995
1985-03-02,-25.5,97.81,-25.018199999999997
1985-03-03,-18.55,96,-17.8229
1985-03-04,-21.76,97.16,-21.1936188
1985-03-05,-24.56,95.09,-23.505184699999997
1985-03-06,-34.6,98.37,-34.1598185
1985-03-07,-39.4,96.84,-38.463218
1985-03-08,-37.59,96.04,-36.4554798
1985-03-09,-37.61,97.33,-36.844764649999995
1985-03-10,-36.75,96.71,-35.82263124999999
1985-03-11,-29.47,95.69,-28.427691149999994
1985-03-12,-21.6,96.4,-20.88522
1985-03-13,-16.59,99.97,-16.584870149999997
1985-03-14,-11.74,98.3,-11.494655999999997
1985-03-15,-14.97,99.53,-14.893820049999999
1985-03-16,-15.04,98.19,-14.745929299999998
1985-03-17,-14.73,98.56,-14.498498399999999
1985-03-18,-12.32,98.94,-12.163639399999997
1985-03-19,-13.02,98.28,-12.759660799999999
1985-03-20,-19.19,97.16,-18.663762199999997
1985-03-21,-21.32,96.86,-20.701388599999994
1985-03-22,-12.72,98.69,-12.523879899999997
1985-03-23,-8.15,98.2,-7.925765
1985-03-24,-14.6,98.71,-14.393535499999997
1985-03-25,-25.35,97.12,-24.718776
1985-03-26,-20.49,95.15,-19.556641749999997
1985-03-27,-19.58,97.4,-19.092655999999995
1985-03-28,-16.33,97.37,-15.884044049999996
1985-03-29,-13.88,96.31,-13.3040279
1985-03-30,-11.84,93.1,-10.840396999999996
1985-03-31,-8.57,97.29,-8.226141649999999
1985-04-01,-21.24,96.29,-20.510725299999997
1985-04-02,-17.48,97.38,-17.019168199999996
1985-04-03,-8.69,99.12,-8.577760399999997
1985-04-04,-12.79,94.95,-12.032020249999997
1985-04-05,-14.07,96.01,-13.44303135
1985-04-06,-11.08,98.92,-10.928054799999998
1985-04-07,-18.03,98.18,-17.7043747
1985-04-08,-19.21,96.83,-18.622266149999998
1985-04-09,-21.84,96.95,-21.230396499999998
1985-04-10,-15.6,94.58,-14.702718999999997
1985-04-11,-11.28,97.94,-10.987912599999998
