study,replicate,model,optimizer,n,bins,bin_type,truth_mean,truth_sd,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_loglik,sym_loglik,class_conv,sym_conv,paired_conv,class_boundary_hit,sym_boundary_hit
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.371336941651172,5.140431815931174,0.004233333333333326,0.0019333333333333277,-1044.5211645056481,-610.9445895593503,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,10,EW,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.37344515156431,5.155473003210996,0.0028666666666666766,0.001399999999999994,-1044.5211645252705,-610.9479381353328,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,10,QU,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.26628294652025,4.8701070794472425,0.004233333333333326,0.003633333333333333,-1044.5211645056481,-865.7586351096575,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,10,QU,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.26630840599369,4.870097544873494,0.0028666666666666766,0.004900000000000008,-1044.5211645252705,-865.7586350932237,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,50,EW,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.31482746389352,5.039989259728484,0.004233333333333326,0.004466666666666678,-1044.5211645056481,-1184.0944543518103,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,50,EW,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.314793011509245,5.040006507403987,0.0028666666666666766,0.004966666666666667,-1044.5211645252705,-1184.0944545655748,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,50,QU,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.324566590498264,5.0161694127049,0.004233333333333326,0.005466666666666657,-1044.5211645056481,-1581.5719417568407,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,50,QU,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.324842313154903,5.015901052029144,0.0028666666666666766,0.005433333333333342,-1044.5211645252705,-1581.571945591143,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,BFGS,365,100,EW,25,5.000000000000001,25.308152130391207,5.0102248278923875,25.29921114224809,4.997751610206993,0.004233333333333326,0.005699999999999979,-1044.5211645056481,-1436.6020447381377,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,2,shifted_lognormal,L-BFGS-B,365,100,EW,25,5.000000000000001,25.30819291463844,5.0102784628203345,25.299133112778378,4.997383787421796,0.0028666666666666766,0.007066666666666658,-1044.5211645252705,-1436.6020491462477,TRUE,TRUE,TRUE,FALSE,FALSE
