date,T2M,RH2M
1986-07-23,27.89,78.08
1986-07-24,26.29,83.52
1986-07-25,25.52,83.1
1986-07-26,27.17,73.42
1986-07-27,26.83,78.58
1986-07-28,26.41,81.97
1986-07-29,26.49,82.92
1986-07-30,26.43,82.26
1986-07-31,26.3,82.19
1986-08-01,26.51,81.76
1986-08-02,26.12,83.95
1986-08-03,26.94,79.47
1986-08-04,26.45,82.07
1986-08-05,26.74,84.36
1986-08-06,26.58,84.63
1986-08-07,26.91,82.86
1986-08-08,26.77,83.35
1986-08-09,26.77,86.94
1986-08-10,26.97,84.54
1986-08-11,27.1,83.58
1986-08-12,27.29,81.74
1986-08-13,27.52,79.2
1986-08-14,27.35,84.04
1986-08-15,26.74,85.71
1986-08-16,27.16,79.99
1986-08-17,26.78,84.02
1986-08-18,26.6,84.03
1986-08-19,26.63,83.7
1986-08-20,26.44,86.26
1986-08-21,26.22,88.56
1986-08-22,26.42,87.77
1986-08-23,26.56,87.18
1986-08-24,26.89,84.3
1986-08-25,26.81,82.57
1986-08-26,26.88,82.2
1986-08-27,27.12,82.93
1986-08-28,26.72,83.5
1986-08-29,26.26,82.47
1986-08-30,26.02,83.53
1986-08-31,26.87,79.7
1986-09-01,26.52,82.89
1986-09-02,26.42,81.42
1986-09-03,25.74,84.62
1986-09-04,26.94,81.37
1986-09-05,26.95,81.47
1986-09-06,26.57,83.55
1986-09-07,25.65,88.45
1986-09-08,25.28,85.89
1986-09-09,25.12,87.02
1986-09-10,26.94,77.98
1986-09-11,26.12,83.47
1986-09-12,25.89,81.88
1986-09-13,27.64,71.8
1986-09-14,27.14,80.64
1986-09-15,25.88,85.31
1986-09-16,26.43,82.79
1986-09-17,26.98,81.66
1986-09-18,26.91,83.65
1986-09-19,26.09,85.78
1986-09-20,26.01,87.3
1986-09-21,26.74,86.65
1986-09-22,26.56,87.89
1986-09-23,26.67,84.66
1986-09-24,26.87,82.57
1986-09-25,26.98,83.15
1986-09-26,26.79,86.87
1986-09-27,26.05,87.2
1986-09-28,26.84,81.61
1986-09-29,26.38,86.51
1986-09-30,26.48,84.2
1986-10-01,26.67,84.46
1986-10-02,26.58,81.16
1986-10-03,27.36,76.77
1986-10-04,26.7,79.71
1986-10-05,25.63,86.37
1986-10-06,26.26,83.79
1986-10-07,25.64,85
1986-10-08,26.18,82.51
1986-10-09,26.26,84.01
1986-10-10,26.69,83.51
1986-10-11,26.12,85.6
1986-10-12,26.47,83.56
1986-10-13,26.52,82.36
1986-10-14,26.85,80.45
1986-10-15,27.13,82.25
1986-10-16,26.91,82.43
1986-10-17,27.15,80.7
1986-10-18,27.44,80.38
1986-10-19,27.17,82.12
1986-10-20,26.33,86.24
1986-10-21,26.29,84.81
1986-10-22,26.95,83.28
1986-10-23,26.02,85.33
1986-10-24,26.95,82.31
1986-10-25,26.86,83.92
1986-10-26,26.58,83.82
1986-10-27,27.27,77.83
1986-10-28,26.96,83.29
1986-10-29,26.94,82.23
1986-10-30,27.19,80.22
1986-10-31,27.53,78.96
1986-11-01,26.65,84.13
1986-11-02,25.91,87.85
1986-11-03,26.55,85.86
1986-11-04,26.52,85.08
1986-11-05,26.53,83.07
1986-11-06,26.6,83.93
1986-11-07,25.83,84.96
1986-11-08,26.23,80.5
1986-11-09,26.71,82.88
1986-11-10,26.79,80.86
1986-11-11,26.34,86.38
1986-11-12,25.96,86.03
1986-11-13,26.14,85.77
1986-11-14,26.14,86.44
1986-11-15,26.91,81.59
1986-11-16,26.63,82.03
1986-11-17,25.89,87.22
1986-11-18,26.49,81.36
1986-11-19,26.28,84.74
1986-11-20,26.61,82.34
1986-11-21,26.71,83.86
1986-11-22,26.08,87.3
1986-11-23,25.88,86.87
1986-11-24,26.09,85.73
1986-11-25,25.99,88.6
1986-11-26,26.15,85.91
1986-11-27,26.33,85.62
1986-11-28,26.18,88.87
1986-11-29,25.56,90.13
1986-11-30,25.55,90.42
1986-12-01,25.69,88.12
1986-12-02,26.68,83.21
1986-12-03,26.27,85.89
1986-12-04,26.3,85.81
1986-12-05,26.43,86.33
1986-12-06,26.45,86.89
1986-12-07,26.47,86.85
1986-12-08,26.56,87.41
1986-12-09,25.68,91.78
1986-12-10,25.57,90.38
1986-12-11,25.59,89.7
1986-12-12,25.76,88.57
1986-12-13,25.42,87.58
1986-12-14,25.47,87.03
1986-12-15,25.1,88.44
1986-12-16,25.44,90.26
1986-12-17,25.59,87.51
1986-12-18,26,85.99
1986-12-19,25.92,87.76
1986-12-20,25.67,89.57
1986-12-21,25.02,90.06
1986-12-22,25.32,87.2
1986-12-23,25.41,86.79
1986-12-24,25.82,87.62
1986-12-25,25.99,87.98
1986-12-26,26.26,88.02
1986-12-27,25.74,89.52
1986-12-28,25.61,89.68
1986-12-29,25.47,88.52
1986-12-30,25.62,87.55
1986-12-31,25.85,86.83
1987-01-01,25.84,86.7
1987-01-02,25.23,85.03
1987-01-03,24.94,85.46
1987-01-04,25.92,84.88
1987-01-05,26.14,86.08
1987-01-06,25.58,88.95
1987-01-07,25.35,90.23
1987-01-08,25.3,88.2
1987-01-09,25.09,88.83
1987-01-10,25.32,90.67
1987-01-11,24.99,93.03
1987-01-12,24.89,93.56
1987-01-13,24.98,93.3
1987-01-14,24.54,91.92
1987-01-15,24.8,91.46
1987-01-16,24.94,89.1
1987-01-17,25.14,90.72
1987-01-18,25.23,89.94
1987-01-19,25.24,89.81
1987-01-20,25.62,90.05
1987-01-21,25.61,89.44
1987-01-22,25.06,90.28
1987-01-23,25.48,90.02
1987-01-24,25.09,91.37
1987-01-25,24.67,93.48
1987-01-26,24.32,92.05
1987-01-27,25.03,88.43
1987-01-28,25.19,90.31
1987-01-29,24.92,90.89
1987-01-30,25.26,88.54
1987-01-31,25.28,88.26
1987-02-01,24.95,87.36
1987-02-02,25.08,86.35
1987-02-03,25.15,87.06
1987-02-04,25.04,87.24
1987-02-05,25.26,87.61
1987-02-06,25.32,87.31
1987-02-07,25.34,86.58
1987-02-08,25.14,85.74
1987-02-09,25.51,86.68
1987-02-10,25.47,86.52
1987-02-11,25.7,85.7
1987-02-12,25.34,86.25
1987-02-13,25.52,86.48
1987-02-14,25.54,85.39
1987-02-15,25.79,85.49
1987-02-16,25.5,85.69
1987-02-17,25.24,82.78
1987-02-18,25.9,84.24
1987-02-19,25.97,84.06
1987-02-20,26.04,84.39
1987-02-21,25.77,85.4
1987-02-22,25.72,83.3
1987-02-23,25.92,84.45
1987-02-24,26.21,83.49
1987-02-25,25.97,86.24
1987-02-26,26.26,85.71
1987-02-27,26.21,86.51
1987-02-28,26.3,84.75
1987-03-01,26.42,84.42
1987-03-02,26.25,85.71
1987-03-03,25.66,87.47
1987-03-04,26.11,86.49
1987-03-05,26.02,86.59
1987-03-06,26.32,85.04
1987-03-07,26.72,85.26
1987-03-08,26.86,83.57
1987-03-09,26.86,83.52
1987-03-10,26.75,83.47
1987-03-11,26.83,81.11
1987-03-12,27,82.55
1987-03-13,26.89,82.09
1987-03-14,27.04,81.39
1987-03-15,26.98,81.75
1987-03-16,27.78,78.2
1987-03-17,27.91,80.36
1987-03-18,27.77,81.1
1987-03-19,27.43,82.2
1987-03-20,26.59,85.71
1987-03-21,27.13,81.23
1987-03-22,26.77,80.63
1987-03-23,27.48,80.22
1987-03-24,27.04,84.56
1987-03-25,27.57,82.64
1987-03-26,27.77,82.51
1987-03-27,27.42,82.67
1987-03-28,26.94,81.56
1987-03-29,26.61,82.62
1987-03-30,26.99,84.28
1987-03-31,27.16,84.11
1987-04-01,27.32,84.11
1987-04-02,26.84,86.22
1987-04-03,27.64,83.84
1987-04-04,27.47,84.13
1987-04-05,27.98,79.2
1987-04-06,28.01,80.76
1987-04-07,27.6,82.83
1987-04-08,27.49,82.21
1987-04-09,27.37,83.97
1987-04-10,27.36,82.37
1987-04-11,27.52,80.05
1987-04-12,28.4,75.12
1987-04-13,28.19,77.81
1987-04-14,28.54,76.7
1987-04-15,27.4,82.64
1987-04-16,27.86,79.19
1987-04-17,27.82,78
1987-04-18,27.56,82.6
1987-04-19,26.56,83.3
1987-04-20,27.9,76.72
1987-04-21,27.6,79.33
1987-04-22,27.5,82.33
1987-04-23,27.29,84.87
1987-04-24,27.46,82.57
1987-04-25,28.48,75.55
1987-04-26,28.05,80.82
1987-04-27,27.55,82.32
1987-04-28,27.44,81.45
1987-04-29,27.58,82.48
1987-04-30,27.21,84.1
1987-05-01,27.35,81.99
1987-05-02,27.29,81.76
1987-05-03,27.43,79.57
1987-05-04,26.93,84.43
1987-05-05,26.57,86.89
1987-05-06,27.2,84.54
1987-05-07,27.63,83.99
1987-05-08,27.94,81.68
1987-05-09,27.29,81.56
1987-05-10,27.47,79.86
1987-05-11,27.48,78.91
1987-05-12,27.67,79.37
1987-05-13,27.86,78.39
1987-05-14,27.05,83.66
1987-05-15,26.54,83.65
1987-05-16,27.92,79.84
1987-05-17,27.14,85.5
1987-05-18,27.46,83.88
1987-05-19,27.21,85.02
1987-05-20,27.26,82.54
1987-05-21,27.03,83.67
1987-05-22,27.62,82.42
1987-05-23,27.57,82.39
1987-05-24,27.44,83.31
1987-05-25,27.53,81.64
1987-05-26,26.45,85.59
1987-05-27,27.53,80.68
1987-05-28,27.11,84.44
1987-05-29,27.05,85
1987-05-30,27.38,84.61
1987-05-31,27.98,80.79
1987-06-01,28.28,78.38
1987-06-02,27.94,81.29
1987-06-03,27.92,78.03
1987-06-04,27.42,81.68
1987-06-05,27.04,85.05
1987-06-06,27.79,79.89
1987-06-07,27.9,81.25
1987-06-08,27.51,84.33
1987-06-09,27.75,83.91
1987-06-10,27.71,84.13
1987-06-11,27.35,87.29
1987-06-12,27.46,86.46
1987-06-13,27.66,83.77
1987-06-14,27.57,85.57
1987-06-15,27.64,85.67
1987-06-16,27.46,84.14
1987-06-17,27.53,83.28
1987-06-18,27.3,84.03
1987-06-19,26.77,87.65
1987-06-20,26.97,89.65
1987-06-21,27.21,86.21
1987-06-22,27.45,85.09
1987-06-23,27.4,82.35
1987-06-24,27.56,83.29
1987-06-25,27.58,83.14
1987-06-26,27.24,85.45
1987-06-27,26.75,84.37
1987-06-28,26.92,84.62
1987-06-29,27.31,84.8
1987-06-30,26.81,86
1987-07-01,26.81,85.46
1987-07-02,26.65,83.59
1987-07-03,26.82,83.42
1987-07-04,26.98,84.46
1987-07-05,27.01,86.08
1987-07-06,27.17,84.3
1987-07-07,27.07,83.81
1987-07-08,27.35,82.5
1987-07-09,27.23,81.64
1987-07-10,26.99,82.69
1987-07-11,27.33,81.17
1987-07-12,26.43,86.36
1987-07-13,26.96,84.87
1987-07-14,26.22,86.23
1987-07-15,27.03,83.29
1987-07-16,27.14,83.72
1987-07-17,27.31,82.65
1987-07-18,27.42,82.64
1987-07-19,27.36,83.23
1987-07-20,27.43,83.73
1987-07-21,27.34,83.51
1987-07-22,27.46,83.41
1987-07-23,27.17,84.9
1987-07-24,26.72,87
1987-07-25,26.72,86.77
1987-07-26,26.82,85.24
1987-07-27,27.37,80.58
1987-07-28,27.43,79.55
1987-07-29,27.32,79.81
1987-07-30,27.02,84.22
1987-07-31,26.92,84.1
1987-08-01,26.57,85.56
1987-08-02,26.73,82.59
1987-08-03,26.6,83.3
1987-08-04,26.82,82.11
1987-08-05,26.47,85.06
1987-08-06,26.4,86.59
1987-08-07,25.89,88.5
1987-08-08,25.95,88
1987-08-09,26.42,87.44
1987-08-10,26.22,88.72
1987-08-11,26.75,85.52
1987-08-12,26.86,84.21
1987-08-13,26.55,84.33
1987-08-14,26.55,87.42
1987-08-15,26.69,85.92
1987-08-16,26.47,84.48
1987-08-17,26.95,81.43
1987-08-18,27.09,86.13
1987-08-19,27.06,86.08
1987-08-20,26.79,86.85
1987-08-21,26.98,84.9
1987-08-22,26.86,85.5
1987-08-23,26.64,80.22
1987-08-24,26.68,81.76
1987-08-25,27.43,80.82
1987-08-26,26.82,82.04
1987-08-27,26.91,81.34
1987-08-28,27.01,81.27
1987-08-29,27.03,83.58
1987-08-30,27.15,82.31
1987-08-31,27.38,80.86
1987-09-01,27.62,80.01
1987-09-02,27.61,80.09
1987-09-03,27.03,82.37
1987-09-04,27.44,82.18
1987-09-05,27.15,83.25
1987-09-06,27.36,83.09
1987-09-07,26.62,86.76
1987-09-08,27.2,81.78
1987-09-09,27,83.72
1987-09-10,27.03,82.67
1987-09-11,26.75,84.08
1987-09-12,27.08,82.85
1987-09-13,27.18,84.07
1987-09-14,26.67,86.32
1987-09-15,26.57,85.37
1987-09-16,26.99,84.91
1987-09-17,27.28,83.34
1987-09-18,26.98,87.28
1987-09-19,27.12,82.29
1987-09-20,27.32,80.49
1987-09-21,27.19,81.01
1987-09-22,26.51,82.87
1987-09-23,26.84,82.35
1987-09-24,27.32,79.51
1987-09-25,27.61,80.27
1987-09-26,27.56,81.94
1987-09-27,26.3,82.67
1987-09-28,26.59,81.58
1987-09-29,27.39,78.7
1987-09-30,27.38,81.12
1987-10-01,27.41,83.22
1987-10-02,27.21,82.25
1987-10-03,26.83,81.68
1987-10-04,27.35,83.19
1987-10-05,27.36,84.42
1987-10-06,27.34,82
1987-10-07,27.49,79.41
1987-10-08,27.32,82.07
1987-10-09,27.74,79.32
1987-10-10,27.22,82.68
1987-10-11,27.33,83.09
1987-10-12,27.78,81.5
1987-10-13,27.57,84.48
1987-10-14,27.32,83.34
1987-10-15,26.55,85.07
1987-10-16,28.13,76.76
1987-10-17,27.41,82.28
1987-10-18,27.84,81.01
1987-10-19,27.77,80.76
1987-10-20,27.48,83.68
1987-10-21,27.08,83.32
1987-10-22,28.11,74.19
1987-10-23,28.06,77.93
1987-10-24,28.04,79.92
1987-10-25,27.85,80.9
1987-10-26,27.05,86.48
1987-10-27,27.95,80.35
1987-10-28,27.44,81.63
1987-10-29,27.45,80.98
1987-10-30,27.78,80.04
1987-10-31,28.17,78.3
1987-11-01,27.93,79.61
1987-11-02,27.8,78.75
1987-11-03,27.64,79.98
1987-11-04,27.39,82.2
1987-11-05,27.44,82.02
1987-11-06,27.18,84.51
1987-11-07,27.7,82.89
1987-11-08,27.17,84.71
1987-11-09,26.39,90.04
1987-11-10,26.92,86.02
1987-11-11,27.23,81.94
1987-11-12,27.27,84.62
1987-11-13,27.71,81.86
1987-11-14,27.05,84.4
1987-11-15,27.07,80.59
1987-11-16,27.6,77.97
1987-11-17,28.02,74.66
1987-11-18,27.58,82.04
1987-11-19,26.87,81.74
1987-11-20,26.86,84.51
1987-11-21,27.33,83.24
1987-11-22,26.98,85.17
1987-11-23,26.75,86.08
1987-11-24,27.15,84.63
1987-11-25,26.8,83.49
1987-11-26,26.44,85.81
1987-11-27,26.38,87.28
1987-11-28,26.69,84.11
1987-11-29,27.09,85.45
1987-11-30,27.06,86.04
1987-12-01,26.08,91.55
1987-12-02,26.2,91.37
1987-12-03,26.63,88.86
1987-12-04,26.9,85.54
1987-12-05,26.17,88.72
1987-12-06,26.35,87.83
1987-12-07,26.65,89.71
1987-12-08,26.06,90.52
1987-12-09,25.71,88.73
1987-12-10,26.34,88.99
1987-12-11,25.76,88.28
1987-12-12,26.23,87.83
1987-12-13,25.83,91.22
1987-12-14,25.9,88.71
1987-12-15,25.99,85.45
1987-12-16,26.58,84.29
1987-12-17,25.84,88.47
1987-12-18,26.05,86.02
1987-12-19,26.35,84.9
1987-12-20,26.66,84.32
1987-12-21,26.15,87.07
1987-12-22,26.5,85.43
1987-12-23,26.53,83.94
1987-12-24,26.68,84.94
1987-12-25,26.45,86.68
1987-12-26,26.17,87.41
1987-12-27,26.31,88.21
1987-12-28,25.63,90.5
1987-12-29,26.58,84.9
1987-12-30,26.64,84.65
1987-12-31,26.88,85.61
1988-01-01,26.81,86.42
1988-01-02,26.83,85.25
1988-01-03,26.7,86.2
1988-01-04,26.78,87.09
1988-01-05,26.88,86.38
1988-01-06,25.49,88.55
1988-01-07,25.88,85.04
1988-01-08,25.75,84.42
1988-01-09,26.36,85.17
1988-01-10,26.63,85.72
1988-01-11,26.56,87.02
1988-01-12,26.07,90.02
1988-01-13,26.03,89.5
1988-01-14,25.52,91.72
1988-01-15,26.17,89.98
1988-01-16,26.08,89.82
1988-01-17,26.02,87.44
1988-01-18,25.81,85.92
1988-01-19,25.92,86.57
1988-01-20,25.63,85.13
1988-01-21,26.06,86.4
1988-01-22,26.22,87.09
1988-01-23,26.49,86.81
1988-01-24,26.39,87.56
1988-01-25,26.03,88.02
1988-01-26,25.83,87.89
1988-01-27,26.49,87.81
1988-01-28,26.12,87.37
1988-01-29,26.15,85.28
1988-01-30,26.48,87.13
1988-01-31,25.81,90.36
1988-02-01,25.88,91.55
1988-02-02,26.02,89.94
1988-02-03,25.98,90.91
1988-02-04,26.33,86.88
1988-02-05,26.8,83.92
1988-02-06,26.82,87.2
1988-02-07,26.92,88.73
1988-02-08,26.01,87.58
1988-02-09,26.28,87.85
1988-02-10,25.55,91.05
1988-02-11,25.96,86.54
1988-02-12,26.01,85.69
1988-02-13,26.64,84.89
1988-02-14,26.2,88.38
1988-02-15,26.59,86.92
1988-02-16,26.22,86.24
1988-02-17,26.18,84.25
1988-02-18,26.4,84.62
1988-02-19,26.52,85.54
1988-02-20,26.69,85.52
1988-02-21,26.7,87.34
1988-02-22,26.66,87.69
1988-02-23,26.48,87.57
1988-02-24,26.94,84.24
1988-02-25,26.92,83.21
1988-02-26,27.08,85.38
1988-02-27,27.17,85.05
1988-02-28,27.23,84.27
1988-02-29,27.28,84.16
1988-03-01,27.22,83.17
1988-03-02,27.58,85.05
1988-03-03,27.24,86.26
1988-03-04,26.73,85.86
1988-03-05,26.39,88.98
1988-03-06,26.59,88.76
1988-03-07,26.62,88.25
1988-03-08,26.23,89.56
1988-03-09,26.52,88.67
1988-03-10,26.4,89.73
1988-03-11,26.62,88.7
1988-03-12,26.99,85.62
1988-03-13,27.21,85.58
1988-03-14,27.54,85.65
1988-03-15,27.04,87.07
1988-03-16,27.52,84.33
1988-03-17,27.8,84.5
1988-03-18,27.66,86.42
1988-03-19,27.77,85.88
1988-03-20,27.36,86.49
1988-03-21,27.61,85.93
1988-03-22,27.38,87.74
1988-03-23,26.9,88.85
1988-03-24,26.09,87.33
1988-03-25,26.58,84.97
1988-03-26,26.67,80.3
1988-03-27,27.72,80.78
1988-03-28,27.68,83.38
1988-03-29,28.41,80.77
1988-03-30,28.37,79.99
1988-03-31,28.06,83.48
1988-04-01,27.12,85.91
1988-04-02,27.6,81.31
1988-04-03,27.83,79.25
1988-04-04,27.46,83.94
1988-04-05,27.07,83.08
1988-04-06,28.1,79.95
1988-04-07,27.68,82.26
1988-04-08,28.11,79.12
1988-04-09,27.12,87.72
1988-04-10,27.29,86.07
1988-04-11,27.21,85.95
1988-04-12,27.44,83.29
1988-04-13,27.31,84.7
1988-04-14,27.39,80.74
1988-04-15,27.66,81.22
1988-04-16,27.83,84.21
1988-04-17,27.65,85.82
1988-04-18,28.03,80.91
1988-04-19,27.72,83.75
1988-04-20,27.49,85.57
1988-04-21,28.23,81.92
1988-04-22,27.74,85.64
1988-04-23,27.69,84.01
1988-04-24,27.82,84.27
1988-04-25,27.43,86.37
1988-04-26,27.31,85.94
1988-04-27,28.23,81.19
1988-04-28,28.49,77.16
1988-04-29,28.79,78.54
1988-04-30,27.67,84.79
1988-05-01,27.6,86
1988-05-02,27.59,87.46
1988-05-03,26.53,86.32
1988-05-04,28.49,78.58
1988-05-05,28.48,82.43
1988-05-06,28.19,82.99
1988-05-07,28.1,84.65
1988-05-08,28.03,83.21
1988-05-09,28.43,79.31
1988-05-10,28.63,79.63
1988-05-11,27.03,89.81
1988-05-12,27.33,88.32
1988-05-13,27.72,83.04
1988-05-14,28.01,83.37
1988-05-15,27.29,87.61
1988-05-16,28.02,82.8
1988-05-17,27.54,84.67
1988-05-18,26.7,89.06
1988-05-19,26.89,86.59
1988-05-20,27.38,85.17
1988-05-21,27.73,83.6
1988-05-22,28.06,82.67
1988-05-23,28.14,80.71
1988-05-24,27.94,84.19
1988-05-25,28.12,85.15
1988-05-26,27.44,85.07
1988-05-27,27.87,82.05
1988-05-28,28.07,84.9
1988-05-29,27.78,84.76
1988-05-30,27.32,86.91
1988-05-31,27.29,86.05
1988-06-01,27.13,88.07
1988-06-02,26.85,88.34
1988-06-03,27.22,86.09
1988-06-04,27.05,84.45
1988-06-05,27.2,84.6
1988-06-06,26.62,88.25
1988-06-07,27.46,84.36
1988-06-08,27.86,81.96
1988-06-09,28.12,80.44
1988-06-10,27.96,84.39
1988-06-11,27.04,86.09
1988-06-12,26.94,86.77
1988-06-13,27.31,81.66
1988-06-14,27.4,80.74
1988-06-15,27.82,83.83
1988-06-16,27.41,83.94
1988-06-17,27.07,85.22
1988-06-18,27.44,81.92
1988-06-19,27.22,85.51
1988-06-20,27.43,86.16
1988-06-21,27.39,82.85
1988-06-22,26.98,83.84
1988-06-23,27.26,82.62
1988-06-24,27.33,84.26
1988-06-25,27.44,85.77
1988-06-26,27.56,82.98
1988-06-27,27.24,84.76
1988-06-28,26.71,86.45
1988-06-29,26.72,88.56
1988-06-30,26.39,89.01
1988-07-01,26.24,87.08
1988-07-02,26.69,83.07
1988-07-03,26.74,83.69
1988-07-04,26.64,86.41
1988-07-05,25.86,88.62
1988-07-06,26.43,84.92
1988-07-07,26.55,86.53
1988-07-08,26.45,88.98
1988-07-09,26.78,86.36
1988-07-10,26.51,88.13
1988-07-11,26.68,88.5
1988-07-12,26.42,89.96
1988-07-13,26.76,85.45
1988-07-14,27.13,84.85
1988-07-15,27.01,86.74
1988-07-16,27.02,86.92
1988-07-17,27.14,83.32
1988-07-18,26.99,87.47
1988-07-19,27.02,86.53
1988-07-20,27.13,85.52
1988-07-21,27.07,85.56
1988-07-22,27.19,84.28
1988-07-23,26.38,87.13
1988-07-24,26.55,85.6
1988-07-25,26.69,86.91
1988-07-26,26.55,86.65
1988-07-27,27,85.13
1988-07-28,26.85,88.81
1988-07-29,27.19,86.21
1988-07-30,26.84,84.53
1988-07-31,26.95,84.85
1988-08-01,26.39,87.97
1988-08-02,26.39,88.09
1988-08-03,26.79,86.23
1988-08-04,26.92,85.84
1988-08-05,26.5,87.94
1988-08-06,26.72,84.69
1988-08-07,27.14,87.04
1988-08-08,27.14,86.65
1988-08-09,27.24,84.91
1988-08-10,27.11,86.61
1988-08-11,26.42,88.42
1988-08-12,26.18,86.34
1988-08-13,26.66,85.66
1988-08-14,26.21,85.61
1988-08-15,26.68,85.34
1988-08-16,26.72,85.22
1988-08-17,26.68,86.58
1988-08-18,26.66,83.62
1988-08-19,26.24,86.43
1988-08-20,26.75,86.07
1988-08-21,26.71,83.94
1988-08-22,26.82,81.94
1988-08-23,26.33,81.86
1988-08-24,27.04,79.85
1988-08-25,27.06,81.32
1988-08-26,26.58,85.38
1988-08-27,26.31,86.44
1988-08-28,26.55,85.93
1988-08-29,26.6,85.75
1988-08-30,26.13,85.9
1988-08-31,26.76,83.79
1988-09-01,26.67,84.11
1988-09-02,27.18,82.15
1988-09-03,26.15,85.87
1988-09-04,26.98,83.12
1988-09-05,27.13,86.24
1988-09-06,26.72,86.91
1988-09-07,26.7,85.08
1988-09-08,26.26,86.93
1988-09-09,26.8,84.85
1988-09-10,26.74,84.99
1988-09-11,26.3,88.65
1988-09-12,26.09,87.29
1988-09-13,26.66,85.98
1988-09-14,27.1,84.13
1988-09-15,27.06,83.83
1988-09-16,26.61,87.26
1988-09-17,26.81,88.7
1988-09-18,26.46,90.4
1988-09-19,26.97,83.38
1988-09-20,26.99,84.42
1988-09-21,26.98,88.02
1988-09-22,26.19,88.32
1988-09-23,26.75,85.84
1988-09-24,27.18,85.8
1988-09-25,26.88,87.82
1988-09-26,27.25,84.89
1988-09-27,26.86,85.39
1988-09-28,26.35,87.28
1988-09-29,27.21,81.94
1988-09-30,27.41,83.59
1988-10-01,27.3,82.98
1988-10-02,27.25,81.98
1988-10-03,26.38,86.89
1988-10-04,26.69,85.29
1988-10-05,27.11,82.7
1988-10-06,27.14,80.66
1988-10-07,27.39,78.9
1988-10-08,27.38,79.42
1988-10-09,27.57,83.79
1988-10-10,27.11,84.94
1988-10-11,26.96,83.86
1988-10-12,27,83.99
1988-10-13,26.86,85.57
1988-10-14,26.86,83.57
1988-10-15,26.76,86.21
1988-10-16,26.32,86.96
1988-10-17,26.55,83.95
1988-10-18,26.93,79.88
1988-10-19,26.67,85.06
1988-10-20,26.14,87.25
1988-10-21,26.84,85.29
1988-10-22,26.83,85.48
1988-10-23,26.83,84.44
1988-10-24,26.64,86.32
1988-10-25,27.13,79.26
1988-10-26,26.8,83.51
1988-10-27,26.92,85.46
1988-10-28,26.65,86.86
1988-10-29,27.34,81.01
1988-10-30,27.09,80.63
1988-10-31,26.78,84.99
1988-11-01,26.77,86.99
1988-11-02,26.94,88.12
1988-11-03,26.52,89.49
1988-11-04,26.01,90.23
1988-11-05,26.44,89.01
1988-11-06,26.88,84.24
1988-11-07,27.02,82.56
1988-11-08,26.88,85.44
1988-11-09,26.96,84.11
1988-11-10,26.46,86.9
1988-11-11,26.87,81.05
1988-11-12,27.03,82.9
1988-11-13,27.31,83.19
1988-11-14,26.61,88.81
1988-11-15,26.36,90.47
1988-11-16,26.87,89.41
1988-11-17,26.45,91.62
1988-11-18,26.04,92.87
1988-11-19,25.5,93.03
1988-11-20,25.39,90.31
1988-11-21,25.69,88.3
1988-11-22,25.48,89.28
1988-11-23,26.55,87.31
1988-11-24,26.27,85.38
1988-11-25,25.59,91.25
1988-11-26,25.7,89.71
1988-11-27,25.33,91.4
1988-11-28,25.21,90.31
1988-11-29,25.23,90.75
1988-11-30,25.59,90.12
1988-12-01,26.04,86.71
1988-12-02,26.02,85.44
1988-12-03,25.46,91.79
1988-12-04,25.71,89.98
1988-12-05,25.15,91.26
1988-12-06,25.32,87.83
1988-12-07,25.62,85.03
1988-12-08,25.88,85.36
1988-12-09,25.41,87.44
1988-12-10,25.04,85.87
1988-12-11,25.02,86.58
1988-12-12,24.83,86.58
1988-12-13,25.02,84.8
1988-12-14,24.62,86.86
1988-12-15,24.04,87.83
1988-12-16,24.69,85.84
1988-12-17,24.92,86.76
1988-12-18,25.19,87.91
1988-12-19,25.36,89.58
1988-12-20,25.45,89.87
1988-12-21,25.67,87.73
1988-12-22,25.76,87.56
1988-12-23,25.77,88.5
1988-12-24,25.47,89.17
1988-12-25,25.36,87.22
1988-12-26,25.08,85.22
1988-12-27,25.4,85.39
1988-12-28,25.69,86.94
1988-12-29,25.46,85.09
1988-12-30,25.71,84.92
1988-12-31,25.96,86.77
1989-01-01,25.83,87.73
1989-01-02,25.7,88.7
1989-01-03,25.69,89.52
1989-01-04,26.2,86.95
1989-01-05,25.86,88.83
1989-01-06,26.29,88.09
1989-01-07,26.3,86.27
1989-01-08,26.19,84.93
1989-01-09,26.24,86.56
1989-01-10,25.89,88.43
1989-01-11,25.37,91.12
1989-01-12,25.84,89.08
1989-01-13,26.03,88.41
1989-01-14,26.01,89.28
1989-01-15,25.89,89.31
1989-01-16,25.74,90.87
1989-01-17,25.89,87.95
1989-01-18,25.7,88.18
1989-01-19,26.1,87.06
1989-01-20,26.34,87.26
1989-01-21,26.53,87.28
1989-01-22,26.2,88.86
1989-01-23,26.23,88.35
1989-01-24,26.2,86.65
1989-01-25,26.23,85.75
1989-01-26,26.15,85.21
1989-01-27,25.88,84.55
1989-01-28,25.79,83.61
1989-01-29,25.76,82.93
1989-01-30,25.61,83.57
1989-01-31,26.01,84.71
1989-02-01,26.16,84.65
1989-02-02,26.06,83.85
1989-02-03,25.77,83.65
1989-02-04,25.33,82.69
1989-02-05,25.3,83.66
1989-02-06,25.34,82.58
1989-02-07,25.44,82.43
1989-02-08,25.7,84.02
1989-02-09,25.78,83.46
1989-02-10,25.75,82.08
